window_id,location,start,end,n_samples,gap_frac,event,usable
laboratory_03364,laboratory,2023-05-31 19:42:00,2023-05-31 20:40:00,30,0.967,normal,False
laboratory_03365,laboratory,2023-05-31 20:12:00,2023-05-31 21:10:00,30,0.967,normal,False
laboratory_03366,laboratory,2023-05-31 20:42:00,2023-05-31 21:40:00,30,0.967,normal,False
laboratory_03367,laboratory,2023-05-31 21:12:00,2023-05-31 22:10:00,30,0.967,normal,False
laboratory_03368,laboratory,2023-05-31 21:42:00,2023-05-31 22:40:00,30,0.967,normal,False
laboratory_03369,laboratory,2023-05-31 22:12:00,2023-05-31 23:10:00,30,0.967,normal,False
laboratory_03370,laboratory,2023-05-31 22:42:00,2023-05-31 23:40:00,30,0.967,normal,False
laboratory_03371,laboratory,2023-05-31 23:12:00,2023-06-01 00:10:00,30,0.967,normal,False
laboratory_03372,laboratory,2023-05-31 23:42:00,2023-06-01 00:40:00,30,0.933,normal,False
laboratory_03373,laboratory,2023-06-01 00:12:00,2023-06-01 01:10:00,30,0.967,normal,False
laboratory_03374,laboratory,2023-06-01 00:42:00,2023-06-01 01:40:00,30,0.967,normal,False
laboratory_03375,laboratory,2023-06-01 01:12:00,2023-06-01 02:10:00,30,0.767,normal,False
laboratory_03376,laboratory,2023-06-01 01:42:00,2023-06-01 02:40:00,30,0.3,normal,False
laboratory_03377,laboratory,2023-06-01 02:12:00,2023-06-01 03:10:00,30,0.0,normal,True
laboratory_03378,laboratory,2023-06-01 02:42:00,2023-06-01 03:40:00,30,0.0,normal,True
laboratory_03379,laboratory,2023-06-01 03:12:00,2023-06-01 04:10:00,30,0.0,normal,True
laboratory_03380,laboratory,2023-06-01 03:42:00,2023-06-01 04:40:00,30,0.033,normal,True
laboratory_03381,laboratory,2023-06-01 04:12:00,2023-06-01 05:10:00,30,0.033,normal,True
laboratory_03382,laboratory,2023-06-01 04:42:00,2023-06-01 05:40:00,30,0.0,normal,True
laboratory_03383,laboratory,2023-06-01 05:12:00,2023-06-01 06:10:00,30,0.0,normal,True
laboratory_03384,laboratory,2023-06-01 05:42:00,2023-06-01 06:40:00,30,0.0,normal,True
laboratory_03385,laboratory,2023-06-01 06:12:00,2023-06-01 07:10:00,30,0.0,normal,True
laboratory_03386,laboratory,2023-06-01 06:42:00,2023-06-01 07:40:00,30,0.0,normal,True
laboratory_03387,laboratory,2023-06-01 07:12:00,2023-06-01 08:10:00,30,0.033,normal,True
laboratory_03388,laboratory,2023-06-01 07:42:00,2023-06-01 08:40:00,30,0.033,normal,True
laboratory_03389,laboratory,2023-06-01 08:12:00,2023-06-01 09:10:00,30,0.0,normal,True
laboratory_03390,laboratory,2023-06-01 08:42:00,2023-06-01 09:40:00,30,0.0,normal,True
laboratory_03391,laboratory,2023-06-01 09:12:00,2023-06-01 10:10:00,30,0.0,normal,True
laboratory_03392,laboratory,2023-06-01 09:42:00,2023-06-01 10:40:00,30,0.0,normal,True
laboratory_03393,laboratory,2023-06-01 10:12:00,2023-06-01 11:10:00,30,0.0,normal,True
laboratory_03394,laboratory,2023-06-01 10:42:00,2023-06-01 11:40:00,30,0.033,normal,True
laboratory_03395,laboratory,2023-06-01 11:12:00,2023-06-01 12:10:00,30,0.033,normal,True
laboratory_03396,laboratory,2023-06-01 11:42:00,2023-06-01 12:40:00,30,0.0,normal,True
laboratory_03397,laboratory,2023-06-01 12:12:00,2023-06-01 13:10:00,30,0.0,normal,True
laboratory_03398,laboratory,2023-06-01 12:42:00,2023-06-01 13:40:00,30,0.0,normal,True
laboratory_03399,laboratory,2023-06-01 13:12:00,2023-06-01 14:10:00,30,0.0,normal,True
laboratory_03400,laboratory,2023-06-01 13:42:00,2023-06-01 14:40:00,30,0.0,normal,True
laboratory_03401,laboratory,2023-06-01 14:12:00,2023-06-01 15:10:00,30,0.033,normal,True
laboratory_03402,laboratory,2023-06-01 14:42:00,2023-06-01 15:40:00,30,0.033,normal,True
laboratory_03403,laboratory,2023-06-01 15:12:00,2023-06-01 16:10:00,30,0.033,normal,True
laboratory_03404,laboratory,2023-06-01 15:42:00,2023-06-01 16:40:00,30,0.033,normal,True
laboratory_03405,laboratory,2023-06-01 16:12:00,2023-06-01 17:10:00,30,0.0,normal,True
laboratory_03406,laboratory,2023-06-01 16:42:00,2023-06-01 17:40:00,30,0.0,normal,True
laboratory_03407,laboratory,2023-06-01 17:12:00,2023-06-01 18:10:00,30,0.0,normal,True
laboratory_03408,laboratory,2023-06-01 17:42:00,2023-06-01 18:40:00,30,0.0,normal,True
laboratory_03409,laboratory,2023-06-01 18:12:00,2023-06-01 19:10:00,30,0.0,normal,True
laboratory_03410,laboratory,2023-06-01 18:42:00,2023-06-01 19:40:00,30,0.0,normal,True
laboratory_03411,laboratory,2023-06-01 19:12:00,2023-06-01 20:10:00,30,0.0,normal,True
laboratory_03412,laboratory,2023-06-01 19:42:00,2023-06-01 20:40:00,30,0.033,normal,True
laboratory_03413,laboratory,2023-06-01 20:12:00,2023-06-01 21:10:00,30,0.033,normal,True
laboratory_03414,laboratory,2023-06-01 20:42:00,2023-06-01 21:40:00,30,0.0,normal,True
laboratory_03415,laboratory,2023-06-01 21:12:00,2023-06-01 22:10:00,30,0.0,normal,True
laboratory_03416,laboratory,2023-06-01 21:42:00,2023-06-01 22:40:00,30,0.0,normal,True
laboratory_03417,laboratory,2023-06-01 22:12:00,2023-06-01 23:10:00,30,0.0,normal,True
laboratory_03418,laboratory,2023-06-01 22:42:00,2023-06-01 23:40:00,30,0.0,normal,True
laboratory_03419,laboratory,2023-06-01 23:12:00,2023-06-02 00:10:00,30,0.0,normal,True
laboratory_03420,laboratory,2023-06-01 23:42:00,2023-06-02 00:40:00,30,0.0,normal,True
laboratory_03421,laboratory,2023-06-02 00:12:00,2023-06-02 01:10:00,30,0.0,normal,True
laboratory_03422,laboratory,2023-06-02 00:42:00,2023-06-02 01:40:00,30,0.033,normal,True
laboratory_03423,laboratory,2023-06-02 01:12:00,2023-06-02 02:10:00,30,0.033,normal,True
laboratory_03424,laboratory,2023-06-02 01:42:00,2023-06-02 02:40:00,30,0.0,normal,True
laboratory_03425,laboratory,2023-06-02 02:12:00,2023-06-02 03:10:00,30,0.0,normal,True
laboratory_03426,laboratory,2023-06-02 02:42:00,2023-06-02 03:40:00,30,0.0,normal,True
laboratory_03427,laboratory,2023-06-02 03:12:00,2023-06-02 04:10:00,30,0.0,normal,True
laboratory_03428,laboratory,2023-06-02 03:42:00,2023-06-02 04:40:00,30,0.0,normal,True
laboratory_03429,laboratory,2023-06-02 04:12:00,2023-06-02 05:10:00,30,0.0,normal,True
laboratory_03430,laboratory,2023-06-02 04:42:00,2023-06-02 05:40:00,30,0.0,normal,True
laboratory_03431,laboratory,2023-06-02 05:12:00,2023-06-02 06:10:00,30,0.0,normal,True
laboratory_03432,laboratory,2023-06-02 05:42:00,2023-06-02 06:40:00,30,0.0,normal,True
laboratory_03433,laboratory,2023-06-02 06:12:00,2023-06-02 07:10:00,30,0.033,normal,True
laboratory_03434,laboratory,2023-06-02 06:42:00,2023-06-02 07:40:00,30,0.033,normal,True
laboratory_03435,laboratory,2023-06-02 07:12:00,2023-06-02 08:10:00,30,0.0,normal,True
laboratory_03436,laboratory,2023-06-02 07:42:00,2023-06-02 08:40:00,30,0.0,normal,True
laboratory_03437,laboratory,2023-06-02 08:12:00,2023-06-02 09:10:00,30,0.0,normal,True
laboratory_03438,laboratory,2023-06-02 08:42:00,2023-06-02 09:40:00,30,0.0,normal,True
laboratory_03439,laboratory,2023-06-02 09:12:00,2023-06-02 10:10:00,30,0.0,normal,True
laboratory_03440,laboratory,2023-06-02 09:42:00,2023-06-02 10:40:00,30,0.0,normal,True
laboratory_03441,laboratory,2023-06-02 10:12:00,2023-06-02 11:10:00,30,0.0,normal,True
laboratory_03442,laboratory,2023-06-02 10:42:00,2023-06-02 11:40:00,30,0.0,normal,True
laboratory_03443,laboratory,2023-06-02 11:12:00,2023-06-02 12:10:00,30,0.0,normal,True
laboratory_03444,laboratory,2023-06-02 11:42:00,2023-06-02 12:40:00,30,0.0,normal,True
laboratory_03445,laboratory,2023-06-02 12:12:00,2023-06-02 13:10:00,30,0.033,normal,True
laboratory_03446,laboratory,2023-06-02 12:42:00,2023-06-02 13:40:00,30,0.033,normal,True
laboratory_03447,laboratory,2023-06-02 13:12:00,2023-06-02 14:10:00,30,0.0,normal,True
laboratory_03448,laboratory,2023-06-02 13:42:00,2023-06-02 14:40:00,30,0.0,normal,True
laboratory_03449,laboratory,2023-06-02 14:12:00,2023-06-02 15:10:00,30,0.0,normal,True
laboratory_03450,laboratory,2023-06-02 14:42:00,2023-06-02 15:40:00,30,0.0,normal,True
laboratory_03451,laboratory,2023-06-02 15:12:00,2023-06-02 16:10:00,30,0.0,normal,True
laboratory_03452,laboratory,2023-06-02 15:42:00,2023-06-02 16:40:00,30,0.0,normal,True
laboratory_03453,laboratory,2023-06-02 16:12:00,2023-06-02 17:10:00,30,0.0,normal,True
laboratory_03454,laboratory,2023-06-02 16:42:00,2023-06-02 17:40:00,30,0.0,normal,True
laboratory_03455,laboratory,2023-06-02 17:12:00,2023-06-02 18:10:00,30,0.0,normal,True
laboratory_03456,laboratory,2023-06-02 17:42:00,2023-06-02 18:40:00,30,0.0,normal,True
laboratory_03457,laboratory,2023-06-02 18:12:00,2023-06-02 19:10:00,30,0.0,normal,True
laboratory_03458,laboratory,2023-06-02 18:42:00,2023-06-02 19:40:00,30,0.0,normal,True
laboratory_03459,laboratory,2023-06-02 19:12:00,2023-06-02 20:10:00,30,0.033,normal,True
laboratory_03460,laboratory,2023-06-02 19:42:00,2023-06-02 20:40:00,30,0.033,normal,True
laboratory_03461,laboratory,2023-06-02 20:12:00,2023-06-02 21:10:00,30,0.0,normal,True
laboratory_03462,laboratory,2023-06-02 20:42:00,2023-06-02 21:40:00,30,0.0,normal,True
laboratory_03463,laboratory,2023-06-02 21:12:00,2023-06-02 22:10:00,30,0.0,normal,True
laboratory_03464,laboratory,2023-06-02 21:42:00,2023-06-02 22:40:00,30,0.0,normal,True
laboratory_03465,laboratory,2023-06-02 22:12:00,2023-06-02 23:10:00,30,0.0,normal,True
laboratory_03466,laboratory,2023-06-02 22:42:00,2023-06-02 23:40:00,30,0.0,normal,True
laboratory_03467,laboratory,2023-06-02 23:12:00,2023-06-03 00:10:00,30,0.0,normal,True
laboratory_03468,laboratory,2023-06-02 23:42:00,2023-06-03 00:40:00,30,0.0,normal,True
laboratory_03469,laboratory,2023-06-03 00:12:00,2023-06-03 01:10:00,30,0.0,normal,True
laboratory_03470,laboratory,2023-06-03 00:42:00,2023-06-03 01:40:00,30,0.0,normal,True
laboratory_03471,laboratory,2023-06-03 01:12:00,2023-06-03 02:10:00,30,0.033,normal,True
laboratory_03472,laboratory,2023-06-03 01:42:00,2023-06-03 02:40:00,30,0.033,normal,True
laboratory_03473,laboratory,2023-06-03 02:12:00,2023-06-03 03:10:00,30,0.0,normal,True
laboratory_03474,laboratory,2023-06-03 02:42:00,2023-06-03 03:40:00,30,0.0,normal,True
laboratory_03475,laboratory,2023-06-03 03:12:00,2023-06-03 04:10:00,30,0.4,normal,False
laboratory_03476,laboratory,2023-06-03 03:42:00,2023-06-03 04:40:00,30,0.9,normal,False
laboratory_03477,laboratory,2023-06-03 04:12:00,2023-06-03 05:10:00,30,1.0,normal,False
laboratory_03478,laboratory,2023-06-03 04:42:00,2023-06-03 05:40:00,30,1.0,normal,False
laboratory_03479,laboratory,2023-06-03 05:12:00,2023-06-03 06:10:00,30,1.0,normal,False
laboratory_03480,laboratory,2023-06-03 05:42:00,2023-06-03 06:40:00,30,1.0,normal,False
laboratory_03481,laboratory,2023-06-03 06:12:00,2023-06-03 07:10:00,30,1.0,normal,False
laboratory_03482,laboratory,2023-06-03 06:42:00,2023-06-03 07:40:00,30,1.0,normal,False
laboratory_03483,laboratory,2023-06-03 07:12:00,2023-06-03 08:10:00,30,1.0,normal,False
laboratory_03484,laboratory,2023-06-03 07:42:00,2023-06-03 08:40:00,30,1.0,normal,False
laboratory_03485,laboratory,2023-06-03 08:12:00,2023-06-03 09:10:00,30,1.0,normal,False
laboratory_03486,laboratory,2023-06-03 08:42:00,2023-06-03 09:40:00,30,1.0,normal,False
laboratory_03487,laboratory,2023-06-03 09:12:00,2023-06-03 10:10:00,30,1.0,normal,False
laboratory_03488,laboratory,2023-06-03 09:42:00,2023-06-03 10:40:00,30,1.0,normal,False
laboratory_03489,laboratory,2023-06-03 10:12:00,2023-06-03 11:10:00,30,1.0,normal,False
laboratory_03490,laboratory,2023-06-03 10:42:00,2023-06-03 11:40:00,30,1.0,normal,False
laboratory_03491,laboratory,2023-06-03 11:12:00,2023-06-03 12:10:00,30,1.0,normal,False
laboratory_03492,laboratory,2023-06-03 11:42:00,2023-06-03 12:40:00,30,1.0,normal,False
laboratory_03493,laboratory,2023-06-03 12:12:00,2023-06-03 13:10:00,30,1.0,normal,False
laboratory_03494,laboratory,2023-06-03 12:42:00,2023-06-03 13:40:00,30,1.0,normal,False
laboratory_03495,laboratory,2023-06-03 13:12:00,2023-06-03 14:10:00,30,1.0,normal,False
laboratory_03496,laboratory,2023-06-03 13:42:00,2023-06-03 14:40:00,30,1.0,normal,False
laboratory_03497,laboratory,2023-06-03 14:12:00,2023-06-03 15:10:00,30,1.0,normal,False
laboratory_03498,laboratory,2023-06-03 14:42:00,2023-06-03 15:40:00,30,1.0,normal,False
laboratory_03499,laboratory,2023-06-03 15:12:00,2023-06-03 16:10:00,30,1.0,normal,False
laboratory_03500,laboratory,2023-06-03 15:42:00,2023-06-03 16:40:00,30,1.0,normal,False
laboratory_03501,laboratory,2023-06-03 16:12:00,2023-06-03 17:10:00,30,1.0,normal,False
laboratory_03502,laboratory,2023-06-03 16:42:00,2023-06-03 17:40:00,30,1.0,normal,False
laboratory_03503,laboratory,2023-06-03 17:12:00,2023-06-03 18:10:00,30,1.0,normal,False
laboratory_03504,laboratory,2023-06-03 17:42:00,2023-06-03 18:40:00,30,1.0,normal,False
laboratory_03505,laboratory,2023-06-03 18:12:00,2023-06-03 19:10:00,30,1.0,normal,False
laboratory_03506,laboratory,2023-06-03 18:42:00,2023-06-03 19:40:00,30,1.0,normal,False
laboratory_03507,laboratory,2023-06-03 19:12:00,2023-06-03 20:10:00,30,1.0,normal,False
laboratory_03508,laboratory,2023-06-03 19:42:00,2023-06-03 20:40:00,30,1.0,normal,False
laboratory_03509,laboratory,2023-06-03 20:12:00,2023-06-03 21:10:00,30,1.0,normal,False
laboratory_03510,laboratory,2023-06-03 20:42:00,2023-06-03 21:40:00,30,1.0,normal,False
laboratory_03511,laboratory,2023-06-03 21:12:00,2023-06-03 22:10:00,30,1.0,normal,False
laboratory_03512,laboratory,2023-06-03 21:42:00,2023-06-03 22:40:00,30,1.0,normal,False
laboratory_03513,laboratory,2023-06-03 22:12:00,2023-06-03 23:10:00,30,1.0,normal,False
laboratory_03514,laboratory,2023-06-03 22:42:00,2023-06-03 23:40:00,30,1.0,normal,False
laboratory_03515,laboratory,2023-06-03 23:12:00,2023-06-04 00:10:00,30,1.0,normal,False
laboratory_03516,laboratory,2023-06-03 23:42:00,2023-06-04 00:40:00,30,1.0,normal,False
laboratory_03517,laboratory,2023-06-04 00:12:00,2023-06-04 01:10:00,30,1.0,normal,False
laboratory_03518,laboratory,2023-06-04 00:42:00,2023-06-04 01:40:00,30,1.0,normal,False
laboratory_03519,laboratory,2023-06-04 01:12:00,2023-06-04 02:10:00,30,1.0,normal,False
laboratory_03520,laboratory,2023-06-04 01:42:00,2023-06-04 02:40:00,30,1.0,normal,False
laboratory_03521,laboratory,2023-06-04 02:12:00,2023-06-04 03:10:00,30,1.0,normal,False
laboratory_03522,laboratory,2023-06-04 02:42:00,2023-06-04 03:40:00,30,1.0,normal,False
laboratory_03523,laboratory,2023-06-04 03:12:00,2023-06-04 04:10:00,30,1.0,normal,False
laboratory_03524,laboratory,2023-06-04 03:42:00,2023-06-04 04:40:00,30,1.0,normal,False
laboratory_03525,laboratory,2023-06-04 04:12:00,2023-06-04 05:10:00,30,1.0,normal,False
laboratory_03526,laboratory,2023-06-04 04:42:00,2023-06-04 05:40:00,30,1.0,normal,False
laboratory_03527,laboratory,2023-06-04 05:12:00,2023-06-04 06:10:00,30,1.0,normal,False
laboratory_03528,laboratory,2023-06-04 05:42:00,2023-06-04 06:40:00,30,1.0,normal,False
laboratory_03529,laboratory,2023-06-04 06:12:00,2023-06-04 07:10:00,30,1.0,normal,False
laboratory_03530,laboratory,2023-06-04 06:42:00,2023-06-04 07:40:00,30,1.0,normal,False
laboratory_03531,laboratory,2023-06-04 07:12:00,2023-06-04 08:10:00,30,1.0,normal,False
laboratory_03532,laboratory,2023-06-04 07:42:00,2023-06-04 08:40:00,30,1.0,normal,False
laboratory_03533,laboratory,2023-06-04 08:12:00,2023-06-04 09:10:00,30,1.0,normal,False
laboratory_03534,laboratory,2023-06-04 08:42:00,2023-06-04 09:40:00,30,1.0,normal,False
laboratory_03535,laboratory,2023-06-04 09:12:00,2023-06-04 10:10:00,30,1.0,normal,False
laboratory_03536,laboratory,2023-06-04 09:42:00,2023-06-04 10:40:00,30,1.0,normal,False
laboratory_03537,laboratory,2023-06-04 10:12:00,2023-06-04 11:10:00,30,1.0,normal,False
laboratory_03538,laboratory,2023-06-04 10:42:00,2023-06-04 11:40:00,30,1.0,normal,False
laboratory_03539,laboratory,2023-06-04 11:12:00,2023-06-04 12:10:00,30,1.0,normal,False
laboratory_03540,laboratory,2023-06-04 11:42:00,2023-06-04 12:40:00,30,1.0,normal,False
laboratory_03541,laboratory,2023-06-04 12:12:00,2023-06-04 13:10:00,30,1.0,normal,False
laboratory_03542,laboratory,2023-06-04 12:42:00,2023-06-04 13:40:00,30,1.0,normal,False
laboratory_03543,laboratory,2023-06-04 13:12:00,2023-06-04 14:10:00,30,1.0,normal,False
laboratory_03544,laboratory,2023-06-04 13:42:00,2023-06-04 14:40:00,30,1.0,normal,False
laboratory_03545,laboratory,2023-06-04 14:12:00,2023-06-04 15:10:00,30,1.0,normal,False
laboratory_03546,laboratory,2023-06-04 14:42:00,2023-06-04 15:40:00,30,1.0,normal,False
laboratory_03547,laboratory,2023-06-04 15:12:00,2023-06-04 16:10:00,30,1.0,normal,False
laboratory_03548,laboratory,2023-06-04 15:42:00,2023-06-04 16:40:00,30,1.0,normal,False
laboratory_03549,laboratory,2023-06-04 16:12:00,2023-06-04 17:10:00,30,1.0,normal,False
laboratory_03550,laboratory,2023-06-04 16:42:00,2023-06-04 17:40:00,30,1.0,normal,False
laboratory_03551,laboratory,2023-06-04 17:12:00,2023-06-04 18:10:00,30,1.0,normal,False
laboratory_03552,laboratory,2023-06-04 17:42:00,2023-06-04 18:40:00,30,1.0,normal,False
laboratory_03553,laboratory,2023-06-04 18:12:00,2023-06-04 19:10:00,30,1.0,normal,False
laboratory_03554,laboratory,2023-06-04 18:42:00,2023-06-04 19:40:00,30,1.0,normal,False
laboratory_03555,laboratory,2023-06-04 19:12:00,2023-06-04 20:10:00,30,1.0,normal,False
laboratory_03556,laboratory,2023-06-04 19:42:00,2023-06-04 20:40:00,30,1.0,normal,False
laboratory_03557,laboratory,2023-06-04 20:12:00,2023-06-04 21:10:00,30,1.0,normal,False
laboratory_03558,laboratory,2023-06-04 20:42:00,2023-06-04 21:40:00,30,1.0,normal,False
laboratory_03559,laboratory,2023-06-04 21:12:00,2023-06-04 22:10:00,30,1.0,normal,False
laboratory_03560,laboratory,2023-06-04 21:42:00,2023-06-04 22:40:00,30,1.0,normal,False
laboratory_03561,laboratory,2023-06-04 22:12:00,2023-06-04 23:10:00,30,1.0,normal,False
laboratory_03562,laboratory,2023-06-04 22:42:00,2023-06-04 23:40:00,30,1.0,normal,False
laboratory_03563,laboratory,2023-06-04 23:12:00,2023-06-05 00:10:00,30,1.0,normal,False
laboratory_03564,laboratory,2023-06-04 23:42:00,2023-06-05 00:40:00,30,1.0,normal,False
laboratory_03565,laboratory,2023-06-05 00:12:00,2023-06-05 01:10:00,30,1.0,normal,False
laboratory_03566,laboratory,2023-06-05 00:42:00,2023-06-05 01:40:00,30,1.0,normal,False
laboratory_03567,laboratory,2023-06-05 01:12:00,2023-06-05 02:10:00,30,0.767,normal,False
laboratory_03568,laboratory,2023-06-05 01:42:00,2023-06-05 02:40:00,30,0.267,normal,False
laboratory_03569,laboratory,2023-06-05 02:12:00,2023-06-05 03:10:00,30,0.033,normal,True
laboratory_03570,laboratory,2023-06-05 02:42:00,2023-06-05 03:40:00,30,0.067,normal,True
laboratory_03571,laboratory,2023-06-05 03:12:00,2023-06-05 04:10:00,30,0.033,normal,True
laboratory_03572,laboratory,2023-06-05 03:42:00,2023-06-05 04:40:00,30,0.0,normal,True
laboratory_03573,laboratory,2023-06-05 04:12:00,2023-06-05 05:10:00,30,0.0,normal,True
laboratory_03574,laboratory,2023-06-05 04:42:00,2023-06-05 05:40:00,30,0.0,normal,True
laboratory_03575,laboratory,2023-06-05 05:12:00,2023-06-05 06:10:00,30,0.0,normal,True
laboratory_03576,laboratory,2023-06-05 05:42:00,2023-06-05 06:40:00,30,0.0,normal,True
laboratory_03577,laboratory,2023-06-05 06:12:00,2023-06-05 07:10:00,30,0.0,normal,True
laboratory_03578,laboratory,2023-06-05 06:42:00,2023-06-05 07:40:00,30,0.0,normal,True
laboratory_03579,laboratory,2023-06-05 07:12:00,2023-06-05 08:10:00,30,0.0,normal,True
laboratory_03580,laboratory,2023-06-05 07:42:00,2023-06-05 08:40:00,30,0.0,normal,True
laboratory_03581,laboratory,2023-06-05 08:12:00,2023-06-05 09:10:00,30,0.0,normal,True
laboratory_03582,laboratory,2023-06-05 08:42:00,2023-06-05 09:40:00,30,0.0,normal,True
laboratory_03583,laboratory,2023-06-05 09:12:00,2023-06-05 10:10:00,30,0.067,normal,True
laboratory_03584,laboratory,2023-06-05 09:42:00,2023-06-05 10:40:00,30,0.067,normal,True
laboratory_03585,laboratory,2023-06-05 10:12:00,2023-06-05 11:10:00,30,0.0,normal,True
laboratory_03586,laboratory,2023-06-05 10:42:00,2023-06-05 11:40:00,30,0.0,normal,True
laboratory_03587,laboratory,2023-06-05 11:12:00,2023-06-05 12:10:00,30,0.0,normal,True
laboratory_03588,laboratory,2023-06-05 11:42:00,2023-06-05 12:40:00,30,0.0,normal,True
laboratory_03589,laboratory,2023-06-05 12:12:00,2023-06-05 13:10:00,30,0.0,normal,True
laboratory_03590,laboratory,2023-06-05 12:42:00,2023-06-05 13:40:00,30,0.0,normal,True
laboratory_03591,laboratory,2023-06-05 13:12:00,2023-06-05 14:10:00,30,0.0,normal,True
laboratory_03592,laboratory,2023-06-05 13:42:00,2023-06-05 14:40:00,30,0.0,normal,True
laboratory_03593,laboratory,2023-06-05 14:12:00,2023-06-05 15:10:00,30,0.0,normal,True
laboratory_03594,laboratory,2023-06-05 14:42:00,2023-06-05 15:40:00,30,0.0,normal,True
laboratory_03595,laboratory,2023-06-05 15:12:00,2023-06-05 16:10:00,30,0.0,normal,True
laboratory_03596,laboratory,2023-06-05 15:42:00,2023-06-05 16:40:00,30,0.0,normal,True
laboratory_03597,laboratory,2023-06-05 16:12:00,2023-06-05 17:10:00,30,0.033,normal,True
laboratory_03598,laboratory,2023-06-05 16:42:00,2023-06-05 17:40:00,30,0.033,normal,True
laboratory_03599,laboratory,2023-06-05 17:12:00,2023-06-05 18:10:00,30,0.0,normal,True
laboratory_03600,laboratory,2023-06-05 17:42:00,2023-06-05 18:40:00,30,0.0,normal,True
laboratory_03601,laboratory,2023-06-05 18:12:00,2023-06-05 19:10:00,30,0.0,normal,True
laboratory_03602,laboratory,2023-06-05 18:42:00,2023-06-05 19:40:00,30,0.0,normal,True
laboratory_03603,laboratory,2023-06-05 19:12:00,2023-06-05 20:10:00,30,0.0,normal,True
laboratory_03604,laboratory,2023-06-05 19:42:00,2023-06-05 20:40:00,30,0.0,normal,True
laboratory_03605,laboratory,2023-06-05 20:12:00,2023-06-05 21:10:00,30,0.0,normal,True
laboratory_03606,laboratory,2023-06-05 20:42:00,2023-06-05 21:40:00,30,0.0,normal,True
laboratory_03607,laboratory,2023-06-05 21:12:00,2023-06-05 22:10:00,30,0.033,normal,True
laboratory_03608,laboratory,2023-06-05 21:42:00,2023-06-05 22:40:00,30,0.033,normal,True
laboratory_03609,laboratory,2023-06-05 22:12:00,2023-06-05 23:10:00,30,0.0,normal,True
laboratory_03610,laboratory,2023-06-05 22:42:00,2023-06-05 23:40:00,30,0.0,normal,True
laboratory_03611,laboratory,2023-06-05 23:12:00,2023-06-06 00:10:00,30,0.0,normal,True
laboratory_03612,laboratory,2023-06-05 23:42:00,2023-06-06 00:40:00,30,0.0,normal,True
laboratory_03613,laboratory,2023-06-06 00:12:00,2023-06-06 01:10:00,30,0.0,normal,True
laboratory_03614,laboratory,2023-06-06 00:42:00,2023-06-06 01:40:00,30,0.0,normal,True
laboratory_03615,laboratory,2023-06-06 01:12:00,2023-06-06 02:10:00,30,0.0,normal,True
laboratory_03616,laboratory,2023-06-06 01:42:00,2023-06-06 02:40:00,30,0.0,normal,True
laboratory_03617,laboratory,2023-06-06 02:12:00,2023-06-06 03:10:00,30,0.033,normal,True
laboratory_03618,laboratory,2023-06-06 02:42:00,2023-06-06 03:40:00,30,0.033,normal,True
laboratory_03619,laboratory,2023-06-06 03:12:00,2023-06-06 04:10:00,30,0.0,normal,True
laboratory_03620,laboratory,2023-06-06 03:42:00,2023-06-06 04:40:00,30,0.0,normal,True
laboratory_03621,laboratory,2023-06-06 04:12:00,2023-06-06 05:10:00,30,0.0,normal,True
laboratory_03622,laboratory,2023-06-06 04:42:00,2023-06-06 05:40:00,30,0.0,normal,True
laboratory_03623,laboratory,2023-06-06 05:12:00,2023-06-06 06:10:00,30,0.0,normal,True
laboratory_03624,laboratory,2023-06-06 05:42:00,2023-06-06 06:40:00,30,0.0,normal,True
laboratory_03625,laboratory,2023-06-06 06:12:00,2023-06-06 07:10:00,30,0.0,normal,True
laboratory_03626,laboratory,2023-06-06 06:42:00,2023-06-06 07:40:00,30,0.0,normal,True
laboratory_03627,laboratory,2023-06-06 07:12:00,2023-06-06 08:10:00,30,0.0,normal,True
laboratory_03628,laboratory,2023-06-06 07:42:00,2023-06-06 08:40:00,30,0.0,normal,True
laboratory_03629,laboratory,2023-06-06 08:12:00,2023-06-06 09:10:00,30,0.0,normal,True
laboratory_03630,laboratory,2023-06-06 08:42:00,2023-06-06 09:40:00,30,0.0,normal,True
laboratory_03631,laboratory,2023-06-06 09:12:00,2023-06-06 10:10:00,30,0.067,normal,True
laboratory_03632,laboratory,2023-06-06 09:42:00,2023-06-06 10:40:00,30,0.067,normal,True
laboratory_03633,laboratory,2023-06-06 10:12:00,2023-06-06 11:10:00,30,0.0,normal,True
laboratory_03634,laboratory,2023-06-06 10:42:00,2023-06-06 11:40:00,30,0.0,normal,True
laboratory_03635,laboratory,2023-06-06 11:12:00,2023-06-06 12:10:00,30,0.0,normal,True
laboratory_03636,laboratory,2023-06-06 11:42:00,2023-06-06 12:40:00,30,0.0,normal,True
laboratory_03637,laboratory,2023-06-06 12:12:00,2023-06-06 13:10:00,30,0.0,normal,True
laboratory_03638,laboratory,2023-06-06 12:42:00,2023-06-06 13:40:00,30,0.0,normal,True
laboratory_03639,laboratory,2023-06-06 13:12:00,2023-06-06 14:10:00,30,0.0,normal,True
laboratory_03640,laboratory,2023-06-06 13:42:00,2023-06-06 14:40:00,30,0.0,normal,True
laboratory_03641,laboratory,2023-06-06 14:12:00,2023-06-06 15:10:00,30,0.0,normal,True
laboratory_03642,laboratory,2023-06-06 14:42:00,2023-06-06 15:40:00,30,0.0,normal,True
